BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,12900,45215.000000,66162.000000,4.000000,0.000000,0.000000,170.764517,0.000000,14.000000,39.248015,False,False,True,False,False,False
0,11700,64278.000000,76055.000000,12.000000,0.000000,0.000000,245.295163,0.000000,26.000000,28.439966,False,False,True,False,False,False
0,26100,65019.000000,36277.000000,9.000000,0.000000,0.000000,79.331460,1.000000,13.000000,20.517146,False,False,True,False,False,False
0,25500,65019.000000,44707.000000,7.000000,0.000000,0.000000,95.595496,1.000000,12.000000,27.503571,False,False,True,False,False,False
0,30400,46948.000000,80473.000000,0.000000,0.000000,0.000000,151.597097,2.000000,19.000000,37.753877,False,True,False,False,False,False
0,17700,93302.000000,116668.000000,20.000000,0.000000,0.000000,283.040946,0.000000,16.000000,25.225910,False,False,True,False,False,False
0,16200,25329.000000,37433.000000,21.000000,1.000000,0.000000,207.159548,2.000000,16.000000,32.718088,False,False,False,True,False,False
0,13300,74609.000000,115056.000000,6.000000,0.000000,0.000000,77.445106,2.000000,14.000000,36.869213,False,False,True,False,False,False
0,19900,74193.000000,94078.000000,7.000000,0.000000,0.000000,81.414352,0.000000,15.000000,32.033550,True,False,False,True,False,False
0,15900,42623.000000,66458.000000,4.000000,0.000000,0.000000,146.827892,1.000000,12.000000,30.289130,False,False,False,True,False,False
0,9400,26700.000000,40150.000000,9.000000,0.000000,0.000000,80.166667,0.000000,4.000000,34.818262,True,False,True,False,False,False
1,24800,76220.000000,102087.000000,6.000000,0.000000,1.000000,126.641020,0.000000,32.000000,48.569574,True,False,False,False,False,False
0,10700,67523.000000,85560.000000,5.000000,0.000000,0.000000,126.842935,0.000000,35.000000,26.001665,False,False,False,False,True,False
0,19300,73668.000000,89061.000000,0.000000,2.000000,1.000000,113.453561,2.000000,25.000000,33.498815,False,False,True,False,False,False
0,6100,65019.000000,46830.000000,0.000000,0.000000,1.000000,173.466667,0.000000,0.000000,13.306013,True,False,True,False,False,False
0,27200,97541.000000,126368.000000,0.000000,1.000000,0.000000,186.778548,3.000000,38.000000,34.810689,False,False,False,True,False,False
0,23600,94908.000000,101678.000000,1.000000,1.000000,0.000000,125.701704,0.000000,19.000000,33.224319,False,False,False,True,False,False
0,25000,145000.000000,185000.000000,2.000000,0.000000,0.000000,176.500000,1.000000,17.000000,34.818262,True,False,False,False,False,True
0,11800,67336.000000,82218.000000,12.000000,0.000000,0.000000,255.313535,3.000000,36.000000,40.878428,False,True,False,False,False,False
0,10400,39821.000000,54040.000000,21.000000,1.000000,0.000000,231.605411,1.000000,18.000000,36.439737,True,False,False,False,False,False
0,12400,115004.000000,144760.000000,2.000000,0.000000,0.000000,279.522173,1.000000,46.000000,35.614731,False,False,False,True,False,False
0,17600,62198.000000,101183.000000,21.000000,0.000000,0.000000,230.716714,1.000000,23.000000,39.139757,True,False,False,True,False,False
0,13600,7627.000000,59173.000000,7.000000,2.000000,0.000000,362.512250,1.000000,22.000000,14.267128,True,False,True,False,False,False
0,9700,65019.000000,64644.000000,7.000000,0.000000,0.000000,368.070924,0.000000,6.000000,36.573170,True,False,True,False,False,False
0,20700,32817.000000,101720.000000,5.000000,0.000000,0.000000,132.940938,0.000000,15.000000,31.606217,True,False,True,False,False,False
0,12100,67927.000000,94126.000000,2.000000,0.000000,0.000000,35.538878,2.000000,3.000000,38.847597,False,False,True,False,False,False
0,17200,35116.000000,60489.000000,17.000000,0.000000,0.000000,106.486237,1.000000,18.000000,38.806241,False,False,True,False,False,False
1,10500,57880.000000,66802.000000,2.000000,0.000000,0.000000,94.598425,8.000000,21.000000,45.464766,False,False,True,False,False,False
0,7300,139348.000000,205981.000000,1.000000,0.000000,0.000000,60.424761,2.000000,22.000000,36.812291,False,False,False,True,False,False
0,44100,65019.000000,51165.000000,7.000000,5.000000,0.000000,130.496983,1.000000,19.000000,27.105116,False,False,True,False,False,False
1,3300,126541.000000,134527.000000,9.000000,1.000000,0.000000,139.000000,0.000000,36.000000,34.818262,True,False,False,False,True,False
0,11300,57377.000000,75038.000000,4.000000,0.000000,0.000000,91.219961,1.000000,15.000000,25.140280,False,True,False,False,False,False
0,25100,65019.000000,59783.000000,7.000000,0.000000,0.000000,307.749736,0.000000,19.000000,39.277022,False,False,True,False,False,False
1,32000,33148.000000,69965.000000,13.000000,2.000000,4.000000,112.510865,3.000000,27.000000,36.021509,False,False,False,True,False,False
0,21400,134041.000000,163103.000000,6.000000,1.000000,0.000000,172.031069,0.000000,38.000000,19.637069,False,False,False,True,False,False
0,18100,71814.000000,89941.000000,10.000000,0.000000,0.000000,83.167811,3.000000,11.000000,32.285405,False,False,True,False,False,False
0,14700,27235.000000,39102.000000,8.000000,0.000000,0.000000,71.420815,2.000000,11.000000,29.151698,True,False,True,False,False,False
0,14700,90662.000000,111778.000000,1.000000,1.000000,1.000000,148.423246,0.000000,33.000000,31.770102,False,False,False,True,False,False
0,27000,13718.000000,35684.000000,16.000000,2.000000,0.000000,122.294447,1.000000,18.000000,24.355760,False,False,True,False,False,False
0,27500,131269.000000,211014.000000,10.000000,0.000000,0.000000,234.351289,2.000000,26.000000,18.735147,False,False,False,True,False,False
0,10300,75483.000000,99345.000000,3.000000,0.000000,0.000000,133.790510,0.000000,25.000000,34.887236,False,False,False,True,False,False
0,25100,44639.000000,75412.000000,22.000000,0.000000,1.000000,284.913670,0.000000,29.000000,39.518017,False,False,True,False,False,False
1,5000,10171.000000,26809.000000,13.000000,3.000000,6.000000,228.300000,0.000000,24.000000,34.818262,True,True,False,False,False,False
1,12300,48238.000000,66603.000000,6.000000,0.000000,1.000000,80.388983,1.000000,11.000000,40.019105,True,True,False,False,False,False
0,14700,47177.000000,68456.000000,3.000000,0.000000,0.000000,193.685069,2.000000,18.000000,34.542533,True,False,False,True,False,False
0,21600,43449.000000,68744.000000,11.000000,0.000000,1.000000,121.950991,1.000000,22.000000,40.916477,False,True,False,False,False,False
1,13600,30200.000000,43600.000000,0.000000,8.000000,1.000000,230.300000,0.000000,18.000000,34.818262,True,False,True,False,False,False
0,16700,29404.000000,45209.000000,20.000000,0.000000,1.000000,195.552330,2.000000,16.000000,31.058084,False,False,False,True,False,False
0,20200,125647.000000,166423.000000,1.000000,0.000000,0.000000,395.148761,1.000000,51.000000,36.132510,False,True,False,False,False,False
0,16400,119879.000000,128546.000000,16.000000,0.000000,0.000000,182.997381,0.000000,17.000000,40.850887,False,False,True,False,False,False
0,7800,53243.000000,95065.000000,7.000000,0.000000,0.000000,220.802444,2.000000,24.000000,31.827627,True,False,False,True,False,False
0,5800,79296.000000,86885.000000,19.000000,0.000000,1.000000,307.974882,1.000000,23.000000,39.959109,False,False,False,False,False,False
0,7400,51974.000000,59323.000000,4.000000,0.000000,0.000000,83.346712,0.000000,18.000000,23.397635,True,False,True,False,False,False
0,31900,16363.000000,43218.000000,29.000000,0.000000,0.000000,200.301603,0.000000,14.000000,42.094179,False,False,True,False,False,False
0,22200,93947.000000,116176.000000,2.000000,0.000000,0.000000,205.029409,2.000000,26.000000,34.939403,False,False,False,False,False,True
0,19200,62215.000000,76573.000000,18.000000,0.000000,0.000000,199.875646,1.000000,21.000000,36.023663,False,False,True,False,False,False
1,2400,28000.000000,40800.000000,12.000000,0.000000,0.000000,67.200000,2.000000,22.000000,34.818262,True,False,False,False,False,False
1,25000,122000.000000,151200.000000,1.000000,1.000000,6.000000,262.333333,3.000000,30.000000,34.818262,False,True,False,False,False,False
0,21500,96993.000000,143240.000000,20.000000,0.000000,0.000000,173.341665,0.000000,25.000000,39.858727,False,False,False,True,False,False
0,6000,53500.000000,64790.000000,0.100000,0.000000,2.000000,105.400000,3.000000,18.000000,34.818262,False,False,True,False,False,False
1,22600,78975.000000,103374.000000,11.000000,0.000000,0.000000,259.319755,1.000000,14.000000,27.744056,False,False,False,False,False,False
1,2200,24280.000000,34687.000000,7.000000,0.000000,1.000000,300.866667,0.000000,8.000000,34.818262,True,False,True,False,False,False
0,4700,67913.000000,97205.000000,2.000000,0.000000,0.000000,142.824392,0.000000,24.000000,35.226997,False,False,False,False,False,False
1,13000,177000.000000,200000.000000,3.000000,0.000000,2.000000,195.833333,1.000000,50.000000,34.818262,False,False,False,False,False,False
1,13500,73000.000000,97000.000000,12.000000,1.000000,0.000000,145.200000,0.000000,23.000000,34.818262,False,False,True,False,False,False
1,11000,85008.000000,73223.000000,7.000000,0.000000,2.000000,197.120045,0.000000,23.000000,41.441052,True,False,False,False,False,False
0,8600,42380.000000,60733.000000,3.000000,0.000000,0.000000,199.293142,0.000000,22.000000,28.434342,False,False,False,False,False,False
0,6100,65019.000000,47400.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,34.818262,False,False,True,False,False,False
0,11500,63136.000000,81099.000000,3.000000,0.000000,0.000000,149.064745,1.000000,35.000000,28.975940,False,False,True,False,False,False
0,28100,112564.000000,162129.000000,7.000000,0.000000,0.000000,115.564462,2.000000,26.000000,33.091681,False,False,False,True,False,False
0,17000,108154.000000,134103.000000,1.000000,0.000000,0.000000,279.361199,0.000000,46.000000,39.676977,False,False,True,False,False,False
0,6300,44226.000000,57779.000000,7.000000,0.000000,0.000000,63.626413,1.000000,16.000000,33.111829,False,False,True,False,False,False
0,26200,149599.000000,181869.000000,1.000000,0.000000,0.000000,204.028990,0.000000,35.000000,39.800880,False,False,True,False,False,False
0,27400,51298.000000,90010.000000,6.000000,1.000000,0.000000,146.656220,3.000000,29.000000,42.159937,False,False,True,False,False,False
0,17800,58942.000000,91483.000000,5.000000,0.000000,0.000000,123.736674,0.000000,13.000000,28.155960,True,False,False,True,False,False
0,10800,61791.000000,78361.000000,5.000000,0.000000,0.000000,94.518068,2.000000,15.000000,28.088525,False,True,False,False,False,False
0,11100,65019.000000,67005.000000,7.000000,0.000000,0.000000,364.375976,0.000000,7.000000,36.674734,True,False,True,False,False,False
1,13000,125969.000000,144076.000000,4.000000,0.000000,0.000000,110.193196,2.000000,30.000000,48.977732,False,False,True,False,False,False
0,17000,70085.000000,81598.000000,7.000000,0.000000,0.000000,117.195399,1.000000,20.000000,21.981836,False,True,False,False,False,False
0,13900,62968.000000,84947.000000,13.000000,0.000000,0.000000,239.773232,3.000000,37.000000,42.236189,False,True,False,False,False,False
0,8200,75870.000000,97922.000000,0.000000,0.000000,0.000000,173.466667,1.000000,20.000000,27.276365,False,False,False,True,False,False
0,8200,62603.000000,86782.000000,15.000000,0.000000,0.000000,219.565813,0.000000,18.000000,24.636621,False,False,False,True,False,False
0,16600,74784.000000,100221.000000,1.000000,0.000000,0.000000,90.050448,0.000000,17.000000,25.708394,False,False,False,False,False,False
1,6500,96314.000000,105800.000000,27.000000,0.000000,0.000000,475.800000,2.000000,40.000000,34.818262,True,False,False,True,False,False
1,21000,96000.000000,125000.000000,0.300000,1.000000,0.000000,116.900000,1.000000,19.000000,34.818262,False,False,False,False,True,False
0,12400,83018.000000,96637.000000,2.000000,0.000000,0.000000,95.902131,2.000000,32.000000,41.244779,False,False,True,False,False,False
0,11000,48538.000000,63805.000000,9.000000,0.000000,0.000000,88.606023,0.000000,22.000000,38.026151,False,False,True,False,False,False
0,30300,54352.000000,79302.000000,0.000000,0.000000,0.000000,152.202777,3.000000,19.000000,41.629363,False,True,False,False,False,False
0,23500,48286.000000,81958.000000,6.000000,0.000000,0.000000,248.860094,2.000000,25.000000,32.467301,False,False,False,False,False,False
0,11500,59781.000000,69864.000000,4.000000,0.000000,1.000000,312.547396,0.000000,9.000000,31.181801,False,False,True,False,False,False
1,7200,54600.000000,65000.000000,14.000000,2.000000,1.000000,98.433333,11.000000,9.000000,34.818262,False,False,True,False,False,False
0,8200,58536.000000,66546.000000,1.000000,0.000000,2.000000,118.397358,2.000000,17.000000,34.711650,False,False,True,False,False,False
0,21500,47451.000000,78645.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,38.468332,False,False,True,False,False,False
0,14200,102512.000000,128657.000000,8.000000,0.000000,0.000000,178.339026,3.000000,32.000000,27.541141,True,False,False,True,False,False
0,27700,103249.000000,206521.000000,24.000000,0.000000,0.000000,196.781633,0.000000,19.000000,25.688176,False,False,True,False,False,False
0,17100,54598.000000,115838.000000,14.000000,0.000000,0.000000,247.295897,0.000000,20.000000,25.632116,False,False,False,True,False,False
0,27400,65019.000000,39858.000000,11.000000,1.000000,0.000000,87.379008,1.000000,14.000000,20.588214,False,False,True,False,False,False
1,15000,34200.000000,38900.000000,9.200000,0.000000,0.000000,170.700000,4.000000,21.000000,34.818262,False,False,True,False,False,False
0,8400,60995.000000,78444.000000,4.000000,0.000000,1.000000,123.738517,0.000000,23.000000,26.932708,True,False,False,False,False,False
0,26000,119553.000000,158687.000000,5.000000,0.000000,0.000000,290.758504,0.000000,24.000000,36.977519,False,False,False,False,False,False
0,21300,72450.000000,88622.000000,3.000000,0.000000,0.000000,117.210126,1.000000,29.000000,32.661106,False,False,True,False,False,False
0,26300,94916.000000,127526.000000,0.000000,0.000000,0.000000,195.847624,2.000000,37.000000,36.018496,False,False,False,True,False,False
0,6200,45787.000000,64854.000000,4.000000,0.000000,1.000000,63.117023,1.000000,16.000000,36.538747,False,False,True,False,False,False
1,10000,49000.000000,70000.000000,7.000000,0.000000,3.000000,190.733333,1.000000,12.000000,34.818262,True,False,True,False,False,False
0,17600,72232.000000,103081.000000,1.000000,0.000000,0.000000,143.967153,0.000000,18.000000,36.309962,False,False,True,False,False,False
0,16800,50135.000000,93772.000000,5.000000,0.000000,0.000000,126.489405,2.000000,21.000000,35.856355,False,False,False,True,False,False
0,22900,64803.000000,92258.000000,3.000000,1.000000,0.000000,84.925881,2.000000,29.000000,33.684093,False,False,True,False,False,False
0,65200,71151.000000,143960.000000,10.000000,0.000000,0.000000,128.780514,0.000000,12.000000,43.191163,True,True,False,False,False,False
0,9600,64758.000000,63646.000000,5.000000,0.000000,0.000000,120.644559,0.000000,34.000000,35.984929,True,False,True,False,False,False
0,16500,94920.000000,118156.000000,9.000000,0.000000,0.000000,295.285523,2.000000,18.000000,32.171632,False,False,True,False,False,False
1,10000,48840.000000,58740.000000,15.000000,2.000000,2.000000,194.800000,0.000000,39.000000,34.818262,True,False,True,False,False,False
0,11000,56795.000000,70014.000000,3.000000,0.000000,1.000000,319.795771,0.000000,10.000000,33.596171,False,False,True,False,False,False
0,11200,32562.000000,47220.000000,8.000000,0.000000,1.000000,151.285867,7.000000,29.000000,38.019135,False,False,True,False,False,False
0,20800,63764.000000,97090.000000,1.000000,0.000000,0.000000,63.248877,0.000000,23.000000,34.599669,False,True,False,False,False,False
0,12400,80510.000000,97548.000000,1.000000,0.000000,0.000000,74.404263,1.000000,19.000000,36.457350,True,False,False,True,False,False
